Title,URL,Sub
Intro to jQuery,https://www.udacity.com/course/intro-to-jquery--ud245,
Cyber-Physical Systems Security,https://www.udacity.com/course/cyber-physical-systems-security--ud279,
Introduction to Graduate Algorithms,https://www.udacity.com/course/introduction-to-graduate-algorithms--ud401,
Dynamic Web Applications with Sinatra,https://www.udacity.com/course/dynamic-web-applications-with-sinatra--ud268,
How to Make a Platformer Using libGDX,https://www.udacity.com/course/how-to-make-a-platformer-using-libgdx--ud406,
JavaScript Testing,https://www.udacity.com/course/javascript-testing--ud549,
Object-Oriented JavaScript,https://www.udacity.com/course/object-oriented-javascript--ud711,
Localization Essentials,https://www.udacity.com/course/localization-essentials--ud610,
Compilers: Theory and Practice,https://www.udacity.com/course/compilers-theory-and-practice--ud168,
HTML5 Canvas,https://www.udacity.com/course/html5-canvas--ud292,
Object Oriented Programming in Java,https://www.udacity.com/course/object-oriented-programming-in-java--ud283,
Designing RESTful APIs,https://www.udacity.com/course/designing-restful-apis--ud388,
GT - Refresher - Advanced OS,https://www.udacity.com/course/gt-refresher-advanced-os--ud098,
Grand Central Dispatch (GCD),https://www.udacity.com/course/grand-central-dispatch-gcd--ud576,
Swift for Beginners,https://www.udacity.com/course/swift-for-beginners--ud1022,
Intro to Statistics,https://www.udacity.com/course/intro-to-statistics--st101,
Introduction to Virtual Reality,https://www.udacity.com/course/introduction-to-virtual-reality--ud1012,
Objective-C for Swift Developers,https://www.udacity.com/course/objective-c-for-swift-developers--ud1009,
Interactive 3D Graphics,https://www.udacity.com/course/interactive-3d-graphics--cs291,
High Performance Computer Architecture,https://www.udacity.com/course/high-performance-computer-architecture--ud007,
AutoLayout,https://www.udacity.com/course/auto-layout--ud1026,
Kotlin Bootcamp for Programmers,https://www.udacity.com/course/kotlin-bootcamp-for-programmers--ud9011,
Shell Workshop,https://www.udacity.com/course/shell-workshop--ud206,
Core ML: Machine Learning for iOS,https://www.udacity.com/course/core-ml--ud1038,
Statistics,https://www.udacity.com/course/statistics--st095,
Intro to Theoretical Computer Science,https://www.udacity.com/course/intro-to-theoretical-computer-science--cs313,
Design of Computer Programs,https://www.udacity.com/course/design-of-computer-programs--cs212,
Swift for Developers,https://www.udacity.com/course/swift-for-developers--ud1025,
Firebase in a Weekend: Android,https://www.udacity.com/course/firebase-in-a-weekend-by-google-android--ud0352,
Software Debugging,https://www.udacity.com/course/software-debugging--cs259,
Deploying a Hadoop Cluster,https://www.udacity.com/course/deploying-a-hadoop-cluster--ud1000,
Server-Side Swift,https://www.udacity.com/course/server-side-swift--ud1031,
Networking for Web Developers,https://www.udacity.com/course/networking-for-web-developers--ud256,
Database Systems Concepts & Design,https://www.udacity.com/course/database-systems-concepts-design--ud150,
Intro to Physics,https://www.udacity.com/course/intro-to-physics--ph100,
Intro to Relational Databases,https://www.udacity.com/course/intro-to-relational-databases--ud197,
ES6 - JavaScript Improved,https://www.udacity.com/course/es6-javascript-improved--ud356,
Mobile Design and Usability for iOS,https://www.udacity.com/course/mobile-design-and-usability-for-ios--ud1034,
Intro to AJAX,https://www.udacity.com/course/intro-to-ajax--ud110,
Intro to Algorithms,https://www.udacity.com/course/intro-to-algorithms--cs215,
The MVC Pattern in Ruby,https://www.udacity.com/course/the-mvc-pattern-in-ruby--ud270,
WeChat Mini Program Development,https://www.udacity.com/course/wechat-mini-programs--ud667,
Asynchronous JavaScript Requests,https://www.udacity.com/course/asynchronous-javascript-requests--ud109,
Embedded Systems,https://www.udacity.com/course/embedded-systems--ud169,
High Performance Computing,https://www.udacity.com/course/high-performance-computing--ud281,
HTTP & Web Servers,https://www.udacity.com/course/http-web-servers--ud303,
Advanced Android with Kotlin,https://www.udacity.com/course/advanced-android-with-kotlin--ud940,
"Computability, Complexity & Algorithms",https://www.udacity.com/course/computability-complexity-algorithms--ud061,
Advanced Operating Systems,https://www.udacity.com/course/advanced-operating-systems--ud189,
Passwordless Login Solutions for iOS,https://www.udacity.com/course/passwordless-login-solutions-for-ios--ud1028,
Firebase in a Weekend: iOS,https://www.udacity.com/course/firebase-in-a-weekend-by-google-ios--ud0351,
Intro to Point & Click App Development,https://www.udacity.com/course/intro-to-point-click-app-development--ud162,
Deploying Applications with Heroku,https://www.udacity.com/course/deploying-applications-with-heroku--ud272,
Applied Cryptography,https://www.udacity.com/course/applied-cryptography--cs387,
Java Programming Basics,https://www.udacity.com/course/java-programming-basics--ud282,
Intro to Backend,https://www.udacity.com/course/intro-to-backend--ud171,
Network Security,https://www.udacity.com/course/network-security--ud199,
JavaScript and the DOM,https://www.udacity.com/course/javascript-and-the-dom--ud117,
Configuring Linux Web Servers,https://www.udacity.com/course/configuring-linux-web-servers--ud299,
How to Make an iOS App,https://www.udacity.com/course/how-to-make-an-ios-app--ud607,
Passwordless Login Solutions for Android,https://www.udacity.com/course/passwordless-login-solutions-for-android--ud357,
Mobile Design and Usability for Android,https://www.udacity.com/course/mobile-design-and-usability-for-android--ud358,
Intro to Psychology,https://www.udacity.com/course/intro-to-psychology--ps001,
Engagement & Monetization | Mobile Games,https://www.udacity.com/course/engagement-monetization-mobile-games--ud407,
Intro to Inferential Statistics,https://www.udacity.com/course/intro-to-inferential-statistics--ud201,
Data Analysis and Visualization,https://www.udacity.com/course/data-analysis-and-visualization--ud404,
Oracle Autonomous Database Administration,https://www.udacity.com/course/oracle-autonomous-database-administration--cd12502,
Oracle Cloud Infrastructure Architect Associate,https://www.udacity.com/course/oracle-cloud-infrastructure-architect-associate--cd12503,
Oracle Cloud Infrastructure Architect Professional,https://www.udacity.com/course/oracle-cloud-infrastructure-architect-professional--cd12504,
Oracle Cloud Infrastructure Foundations,https://www.udacity.com/course/oracle-cloud-infrastructure-foundations--cd12505,
Oracle Cloud Infrastructure Operations Professional,https://www.udacity.com/course/oracle-cloud-infrastructure-operations-professional--cd12506,
Introduction to Digital Project Management,https://www.udacity.com/course/introduction-to-digital-project-management--ud043,
Rapid Prototyping,https://www.udacity.com/course/rapid-prototyping--ud723,
Creating an Analytical Dataset,https://www.udacity.com/course/creating-an-analytical-dataset--ud977,
Problem Solving with Advanced Analytics,https://www.udacity.com/course/problem-solving-with-advanced-analytics--ud976,
Classification Models,https://www.udacity.com/course/classification-models--ud978,
Product Design,https://www.udacity.com/course/product-design--ud509,
Segmentation and Clustering,https://www.udacity.com/course/segmentation-and-clustering--ud981,
Time Series Forecasting,https://www.udacity.com/course/time-series-forecasting--ud980,
App Marketing,https://www.udacity.com/course/app-marketing--ud719,
App Monetization,https://www.udacity.com/course/app-monetization--ud518,
A/B Testing for Business Analysts,https://www.udacity.com/course/ab-testing--ud979,
How to Build a Startup,https://www.udacity.com/course/how-to-build-a-startup--ep245,
Get Your Startup Started,https://www.udacity.com/course/get-your-startup-started--ud806,
Managing Remote Teams with Upwork,https://www.udacity.com/course/managing-remote-teams-with-upwork--ud942,
Cyber-Physical Systems Design & Analysis,https://www.udacity.com/course/cyber-physical-systems-design-analysis--ud9876,
Differential Equations in Action,https://www.udacity.com/course/differential-equations-in-action--cs222,
Self-Driving Fundamentals: Featuring Apollo ,https://www.udacity.com/course/self-driving-car-fundamentals-featuring-apollo--ud0419,
AWS Machine Learning Foundations Course,https://www.udacity.com/course/aws-machine-learning-foundations--ud065,
Introduction to Machine Learning using Microsoft Azure,https://www.udacity.com/course/introduction-to-machine-learning-using-microsoft-azure--ud00333,
AI Fundamentals,https://www.udacity.com/course/ai-fundamentals--ud099,
Machine Learning: Unsupervised Learning,https://www.udacity.com/course/machine-learning-unsupervised-learning--ud741,
Big Data Analytics in Healthcare,https://www.udacity.com/course/big-data-analytics-in-healthcare--ud758,
Intel® Edge AI Fundamentals with OpenVINO™,https://www.udacity.com/course/intel-edge-AI-fundamentals-with-openvino--ud132,
